code project,Length(km),Type of road,constructed road Type,Number Line,width road(m),slope land%,Cost Estimation(milion_rials)
529,0.331383504,Mainroad ,Highway ,2,10.9,5-33 %,46393.69063
529,0.382429605,Mainroad ,Highway ,2,10.9,5-33 %,53540.14465
529,0.408500975,Mainroad ,Highway ,2,10.9,5-33 %,57190.13645
529,1.015586392,Mainroad ,Highway ,2,10.9,5-33 %,142182.0948
529,1.099170632,Mainroad ,Highway ,2,10.9,5-33 %,153883.8885
529,1.127066446,Mainroad ,Highway ,2,10.9,5-33 %,157789.3025
529,1.333627298,Mainroad ,Highway ,2,10.9,5-33 %,186707.8217
529,1.337086172,Mainroad ,Highway ,2,10.9,5-33 %,187192.064
529,1.419722149,Mainroad ,Highway ,2,10.9,5-33 %,198761.1009
529,1.686290819,Mainroad ,Highway ,2,10.9,5-33 %,236080.7146
529,1.724021047,Mainroad ,Highway ,2,10.9,5-33 %,241362.9466
529,1.817682933,Mainroad ,Highway ,2,10.9,5-33 %,254475.6107
529,2.262566646,Mainroad ,Highway ,2,10.9,5-33 %,316759.3305
529,2.627339725,Mainroad ,Highway ,2,10.9,5-33 %,367827.5615
529,2.661762761,Mainroad ,Highway ,2,10.9,5-33 %,372646.7865
529,3.611086347,Mainroad ,Highway ,2,10.9,5-33 %,505552.0885
529,3.825850311,Mainroad ,Highway ,2,10.9,5-33 %,535619.0435
529,3.846159525,Mainroad ,Highway ,2,10.9,5-33 %,538462.3334
529,4.115877303,Mainroad ,Highway ,2,10.9,5-33 %,576222.8224
529,4.167282473,Mainroad ,Highway ,2,10.9,5-33 %,583419.5462
529,4.498167707,Mainroad ,Highway ,2,10.9,5-33 %,629743.479
529,4.509631033,Mainroad ,Highway ,2,10.9,5-33 %,631348.3446
529,4.597083275,Mainroad ,Highway ,2,10.9,5-33 %,643591.6585
529,4.680995903,Mainroad ,Highway ,2,10.9,5-33 %,655339.4264
529,4.68866317,Mainroad ,Highway ,2,10.9,5-33 %,656412.8437
529,4.698699112,Mainroad ,Highway ,2,10.9,5-33 %,657817.8757
529,4.714954082,Mainroad ,Highway ,2,10.9,5-33 %,660093.5714
529,4.722553621,Mainroad ,Highway ,2,10.9,5-33 %,661157.507
529,4.770928532,Mainroad ,Highway ,2,10.9,5-33 %,667929.9945
529,4.77310494,Mainroad ,Highway ,2,10.9,5-33 %,668234.6916
529,4.784746223,Mainroad ,Highway ,2,10.9,5-33 %,669864.4712
529,4.814513622,Mainroad ,Highway ,2,10.9,5-33 %,674031.9071
529,4.8179679,Mainroad ,Highway ,2,10.9,5-33 %,674515.5061
529,4.823199762,Mainroad ,Highway ,2,10.9,5-33 %,675247.9667
529,4.838207037,Mainroad ,Highway ,2,10.9,5-33 %,677348.9852
529,4.841574833,Mainroad ,Highway ,2,10.9,5-33 %,677820.4766
529,4.843401509,Mainroad ,Highway ,2,10.9,5-33 %,678076.2113
529,4.848357032,Mainroad ,Highway ,2,10.9,5-33 %,678769.9845
529,4.858856329,Mainroad ,Highway ,2,10.9,5-33 %,680239.8861
529,4.86411479,Mainroad ,Highway ,2,10.9,5-33 %,680976.0706
529,4.875750638,Mainroad ,Highway ,2,10.9,5-33 %,682605.0893
529,4.877853087,Mainroad ,Highway ,2,10.9,5-33 %,682899.4322
529,4.921457265,Mainroad ,Highway ,2,10.9,5-33 %,689004.0172
529,4.927171706,Mainroad ,Highway ,2,10.9,5-33 %,689804.0388
529,4.932993552,Mainroad ,Highway ,2,10.9,5-33 %,690619.0972
529,4.936023246,Mainroad ,Highway ,2,10.9,5-33 %,691043.2544
529,4.937018539,Mainroad ,Highway ,2,10.9,5-33 %,691182.5955
529,4.958193209,Mainroad ,Highway ,2,10.9,5-33 %,694147.0492
529,4.963569827,Mainroad ,Highway ,2,10.9,5-33 %,694899.7758
529,4.970130992,Mainroad ,Highway ,2,10.9,5-33 %,695818.3389
529,4.982053108,Mainroad ,Highway ,2,10.9,5-33 %,697487.4352
529,4.982492309,Mainroad ,Highway ,2,10.9,5-33 %,697548.9232
529,4.989054056,Mainroad ,Highway ,2,10.9,5-33 %,698467.5678
529,4.989315855,Mainroad ,Highway ,2,10.9,5-33 %,698504.2197
529,4.836675411,Highway ,Highway ,1,6.4,33-70 %,967335.0821
529,3.980443599,Mainroad ,Highway ,2,10.9,33-70 %,1592177.44
529,3.980443599,Mainroad ,Highway ,2,10.9,33-70 %,1592177.44
529,4.341275961,Mainroad ,Highway ,2,10.9,33-70 %,1736510.384
529,4.832484986,Mainroad ,Highway ,2,10.9,33-70 %,1932993.995
529,4.884112614,Mainroad ,Highway ,2,10.9,33-70 %,1953645.046
530,0.338070843,Highway ,Highway ,1,6.4,0-5 %,20284.25058
530,0.33846871,Highway ,Highway ,1,6.4,0-5 %,20308.1226
530,1.06744558,Highway ,Highway ,1,6.4,0-5 %,64046.7348
530,1.06744558,Highway ,Highway ,1,6.4,0-5 %,64046.7348
530,4.065614887,Highway ,Highway ,1,6.4,0-5 %,243936.8932
530,4.065614887,Highway ,Highway ,1,6.4,0-5 %,243936.8932
530,4.997703054,Highway ,Highway ,1,6.4,0-5 %,299862.1832
530,4.998153343,Highway ,Highway ,1,6.4,0-5 %,299889.2006
530,1.207325584,Highway ,Highway ,1,6.4,5-33 %,102622.6746
530,1.207325584,Highway ,Highway ,1,6.4,5-33 %,102622.6746
530,1.415007199,Highway ,Highway ,1,6.4,5-33 %,120275.6119
530,1.415007199,Highway ,Highway ,1,6.4,5-33 %,120275.6119
530,1.417194816,Highway ,Highway ,1,6.4,5-33 %,120461.5594
530,1.417194816,Highway ,Highway ,1,6.4,5-33 %,120461.5594
530,2.109264276,Highway ,Highway ,1,6.4,5-33 %,179287.4635
530,2.109264276,Highway ,Highway ,1,6.4,5-33 %,179287.4635
530,4.29093336,Highway ,Highway ,1,6.4,5-33 %,364729.3356
530,4.29093336,Highway ,Highway ,1,6.4,5-33 %,364729.3356
530,1.371444756,Mainroad ,Highway ,2,10.9,0-5 %,164573.3708
530,1.371444756,Mainroad ,Highway ,2,10.9,0-5 %,164573.3708
530,1.661686347,Mainroad ,Highway ,2,10.9,0-5 %,199402.3616
530,1.661686347,Mainroad ,Highway ,2,10.9,0-5 %,199402.3616
530,2.220932331,Mainroad ,Highway ,2,10.9,0-5 %,266511.8797
530,2.250731933,Mainroad ,Highway ,2,10.9,0-5 %,270087.832
530,3.284493079,Mainroad ,Highway ,2,10.9,0-5 %,394139.1695
530,3.284493079,Mainroad ,Highway ,2,10.9,0-5 %,394139.1695
530,4.187796021,Mainroad ,Highway ,2,10.9,0-5 %,502535.5225
530,4.199707917,Mainroad ,Highway ,2,10.9,0-5 %,503964.9501
530,4.482366451,Mainroad ,Highway ,2,10.9,0-5 %,537883.9741
530,4.850484354,Mainroad ,Highway ,2,10.9,0-5 %,582058.1224
530,4.86286069,Mainroad ,Highway ,2,10.9,0-5 %,583543.2828
530,4.874252228,Mainroad ,Highway ,2,10.9,0-5 %,584910.2673
530,0.677554712,Mainroad ,Highway ,2,10.9,5-33 %,94857.65972
530,0.691018465,Mainroad ,Highway ,2,10.9,5-33 %,96742.58514
530,0.881794364,Mainroad ,Highway ,2,10.9,5-33 %,123451.211
530,0.881794364,Mainroad ,Highway ,2,10.9,5-33 %,123451.211
530,1.096018896,Mainroad ,Highway ,2,10.9,5-33 %,153442.6455
530,1.096018896,Mainroad ,Highway ,2,10.9,5-33 %,153442.6455
530,1.096168831,Mainroad ,Highway ,2,10.9,5-33 %,153463.6363
530,1.096168831,Mainroad ,Highway ,2,10.9,5-33 %,153463.6363
530,2.440029821,Mainroad ,Highway ,2,10.9,5-33 %,341604.1749
530,2.440029821,Mainroad ,Highway ,2,10.9,5-33 %,341604.1749
530,2.642844935,Mainroad ,Highway ,2,10.9,5-33 %,369998.2908
530,2.642844935,Mainroad ,Highway ,2,10.9,5-33 %,369998.2908
530,3.36099689,Mainroad ,Highway ,2,10.9,5-33 %,470539.5646
530,3.388885062,Mainroad ,Highway ,2,10.9,5-33 %,474443.9087
530,3.592581462,Mainroad ,Highway ,2,10.9,5-33 %,502961.4046
530,3.614479973,Mainroad ,Highway ,2,10.9,5-33 %,506027.1963
530,3.931325771,Mainroad ,Highway ,2,10.9,5-33 %,550385.608
530,4.30903194,Mainroad ,Highway ,2,10.9,5-33 %,603264.4716
530,4.328360759,Mainroad ,Highway ,2,10.9,5-33 %,605970.5063
530,4.378456402,Mainroad ,Highway ,2,10.9,5-33 %,612983.8963
530,4.50576542,Mainroad ,Highway ,2,10.9,5-33 %,630807.1587
530,4.511412189,Mainroad ,Highway ,2,10.9,5-33 %,631597.7065
530,4.518406172,Mainroad ,Highway ,2,10.9,5-33 %,632576.8641
530,4.572067633,Mainroad ,Highway ,2,10.9,5-33 %,640089.4687
530,4.601487114,Mainroad ,Highway ,2,10.9,5-33 %,644208.196
530,4.638398366,Mainroad ,Highway ,2,10.9,5-33 %,649375.7713
530,4.669375394,Mainroad ,Highway ,2,10.9,5-33 %,653712.5552
530,4.711601592,Mainroad ,Highway ,2,10.9,5-33 %,659624.2228
530,4.713255737,Mainroad ,Highway ,2,10.9,5-33 %,659855.8032
530,4.713255737,Mainroad ,Highway ,2,10.9,5-33 %,659855.8032
530,4.717995297,Mainroad ,Highway ,2,10.9,5-33 %,660519.3416
530,4.744295132,Mainroad ,Highway ,2,10.9,5-33 %,664201.3184
530,4.746273342,Mainroad ,Highway ,2,10.9,5-33 %,664478.2679
530,4.748492621,Mainroad ,Highway ,2,10.9,5-33 %,664788.9669
530,4.759260617,Mainroad ,Highway ,2,10.9,5-33 %,666296.4864
530,4.832461812,Mainroad ,Highway ,2,10.9,5-33 %,676544.6537
530,4.861549077,Mainroad ,Highway ,2,10.9,5-33 %,680616.8707
530,4.866286845,Mainroad ,Highway ,2,10.9,5-33 %,681280.1583
530,4.950545013,Mainroad ,Highway ,2,10.9,5-33 %,693076.3018
530,3.449344032,Mainroad ,Highway ,2,10.9,33-70 %,1379737.613
530,4.786286958,Mainroad ,Highway ,2,10.9,33-70 %,1914514.783
530,3.396227526,Mainroad ,Highway ,2,10.9,70-110 %,2716982.021
531,1.523217574,Highway ,Highway ,1,6.4,0-5 %,91393.05444
531,3.543829769,Highway ,Highway ,1,6.4,0-5 %,212629.7861
531,4.674812479,Highway ,Highway ,1,6.4,0-5 %,280488.7488
531,4.676479387,Highway ,Highway ,1,6.4,0-5 %,280588.7632
531,4.74368074,Highway ,Highway ,1,6.4,0-5 %,284620.8444
531,4.827415079,Highway ,Highway ,1,6.4,0-5 %,289644.9047
531,4.847860998,Highway ,Highway ,1,6.4,0-5 %,290871.6599
531,4.875683302,Highway ,Highway ,1,6.4,0-5 %,292540.9981
531,4.937747395,Highway ,Highway ,1,6.4,0-5 %,296264.8437
531,4.982598547,Highway ,Highway ,1,6.4,0-5 %,298955.9128
531,5,Highway ,Highway ,1,6.4,0-5 %,300000
531,0.129052867,Highway ,Highway ,1,6.4,5-33 %,10969.49373
531,0.914147357,Highway ,Highway ,1,6.4,5-33 %,77702.52531
531,0.950765528,Highway ,Highway ,1,6.4,5-33 %,80815.0699
531,1.287228776,Highway ,Highway ,1,6.4,5-33 %,109414.4459
531,1.287228776,Highway ,Highway ,1,6.4,5-33 %,109414.4459
531,1.494630583,Highway ,Highway ,1,6.4,5-33 %,127043.5996
531,3.342795166,Highway ,Highway ,1,6.4,5-33 %,284137.5891
531,3.471163977,Highway ,Highway ,1,6.4,5-33 %,295048.938
531,3.471163977,Highway ,Highway ,1,6.4,5-33 %,295048.938
531,4.356682666,Highway ,Highway ,1,6.4,5-33 %,370318.0266
531,4.378340195,Highway ,Highway ,1,6.4,5-33 %,372158.9166
531,4.545172267,Highway ,Highway ,1,6.4,5-33 %,386339.6427
531,4.650381155,Highway ,Highway ,1,6.4,5-33 %,395282.3982
531,4.681789311,Highway ,Highway ,1,6.4,5-33 %,397952.0914
531,4.764850847,Highway ,Highway ,1,6.4,5-33 %,405012.322
531,4.784771794,Highway ,Highway ,1,6.4,5-33 %,406705.6025
531,4.818600608,Highway ,Highway ,1,6.4,5-33 %,409581.0516
531,4.832132543,Highway ,Highway ,1,6.4,5-33 %,410731.2661
531,4.851843981,Highway ,Highway ,1,6.4,5-33 %,412406.7384
531,4.877447346,Highway ,Highway ,1,6.4,5-33 %,414583.0244
531,4.895579128,Highway ,Highway ,1,6.4,5-33 %,416124.2259
531,4.957916048,Highway ,Highway ,1,6.4,5-33 %,421422.8641
531,4.978481869,Highway ,Highway ,1,6.4,5-33 %,423170.9589
531,5,Highway ,Highway ,1,6.4,5-33 %,425000
531,3.372038992,Mainroad ,Highway ,2,10.9,0-5 %,404644.679
531,3.891533384,Mainroad ,Highway ,2,10.9,0-5 %,466984.0061
531,4.042574885,Mainroad ,Highway ,2,10.9,0-5 %,485108.9862
531,4.332467507,Mainroad ,Highway ,2,10.9,0-5 %,519896.1009
531,4.563355774,Mainroad ,Highway ,2,10.9,0-5 %,547602.6928
531,4.657463673,Mainroad ,Highway ,2,10.9,0-5 %,558895.6407
531,0.314373582,Mainroad ,Highway ,2,10.9,5-33 %,44012.30141
531,2.310301422,Mainroad ,Highway ,2,10.9,5-33 %,323442.1991
531,2.384227146,Mainroad ,Highway ,2,10.9,5-33 %,333791.8004
531,2.780412962,Mainroad ,Highway ,2,10.9,5-33 %,389257.8146
531,3.031026083,Mainroad ,Highway ,2,10.9,5-33 %,424343.6516
531,3.22194955,Mainroad ,Highway ,2,10.9,5-33 %,451072.937
531,3.718512181,Mainroad ,Highway ,2,10.9,5-33 %,520591.7053
531,3.741861446,Mainroad ,Highway ,2,10.9,5-33 %,523860.6024
531,3.798228204,Mainroad ,Highway ,2,10.9,5-33 %,531751.9486
531,3.834557917,Mainroad ,Highway ,2,10.9,5-33 %,536838.1083
531,3.926955833,Mainroad ,Highway ,2,10.9,5-33 %,549773.8166
531,3.948275367,Mainroad ,Highway ,2,10.9,5-33 %,552758.5514
531,3.954765311,Mainroad ,Highway ,2,10.9,5-33 %,553667.1435
531,3.992196533,Mainroad ,Highway ,2,10.9,5-33 %,558907.5147
531,4.00117211,Mainroad ,Highway ,2,10.9,5-33 %,560164.0954
531,4.006925476,Mainroad ,Highway ,2,10.9,5-33 %,560969.5666
531,4.070689791,Mainroad ,Highway ,2,10.9,5-33 %,569896.5707
531,4.084830748,Mainroad ,Highway ,2,10.9,5-33 %,571876.3047
531,4.089613204,Mainroad ,Highway ,2,10.9,5-33 %,572545.8486
531,4.183544319,Mainroad ,Highway ,2,10.9,5-33 %,585696.2047
531,4.265860928,Mainroad ,Highway ,2,10.9,5-33 %,597220.5299
531,4.372133113,Mainroad ,Highway ,2,10.9,5-33 %,612098.6358
531,4.734859723,Mainroad ,Highway ,2,10.9,5-33 %,662880.3612
531,3.391852829,Mainroad ,Highway ,2,10.9,70-110 %,2713482.263
531,3.473136564,Mainroad ,Highway ,2,10.9,S>110 %,3646793.392
531,3.825302137,Mainroad ,Highway ,2,10.9,S>110 %,4016567.243
532,1.622526738,Highway ,Highway ,1,6.4,0-5 %,97351.60428
532,1.762062563,Highway ,Highway ,1,6.4,0-5 %,105723.7538
532,1.949804566,Highway ,Highway ,1,6.4,0-5 %,116988.2739
532,2.765111939,Highway ,Highway ,1,6.4,0-5 %,165906.7163
532,2.765111939,Highway ,Highway ,1,6.4,0-5 %,165906.7163
532,3.462727909,Highway ,Highway ,1,6.4,0-5 %,207763.6745
532,3.462727909,Highway ,Highway ,1,6.4,0-5 %,207763.6745
532,4.092256215,Highway ,Highway ,1,6.4,0-5 %,245535.3729
532,4.767583976,Highway ,Highway ,1,6.4,0-5 %,286055.0386
532,4.77023849,Highway ,Highway ,1,6.4,0-5 %,286214.3094
532,4.899390071,Highway ,Highway ,1,6.4,0-5 %,293963.4043
532,4.919205911,Highway ,Highway ,1,6.4,0-5 %,295152.3547
532,4.952016741,Highway ,Highway ,1,6.4,0-5 %,297121.0044
532,4.994786036,Highway ,Highway ,1,6.4,0-5 %,299687.1622
532,4.999846634,Highway ,Highway ,1,6.4,0-5 %,299990.798
532,4.912487675,Mainroad ,Highway ,1,4.65,0-5 %,368436.5756
532,4.972490963,Mainroad ,Highway ,1,4.65,0-5 %,372936.8222
532,4.97320729,Mainroad ,Highway ,1,4.65,0-5 %,372990.5468
532,4.975359721,Mainroad ,Highway ,1,4.65,0-5 %,373151.9791
532,5,Mainroad ,Highway ,1,4.65,0-5 %,375000
532,0.862406113,Highway ,Highway ,1,6.4,5-33 %,73304.51963
532,1.142476159,Highway ,Highway ,1,6.4,5-33 %,97110.47352
532,1.142476159,Highway ,Highway ,1,6.4,5-33 %,97110.47352
532,1.613722697,Highway ,Highway ,1,6.4,5-33 %,137166.4292
532,2.128939766,Highway ,Highway ,1,6.4,5-33 %,180959.8801
532,2.128939766,Highway ,Highway ,1,6.4,5-33 %,180959.8801
532,2.151206635,Highway ,Highway ,1,6.4,5-33 %,182852.564
532,2.553609117,Highway ,Highway ,1,6.4,5-33 %,217056.7749
532,2.56735637,Highway ,Highway ,1,6.4,5-33 %,218225.2914
532,2.631048568,Highway ,Highway ,1,6.4,5-33 %,223639.1283
532,2.651504739,Highway ,Highway ,1,6.4,5-33 %,225377.9028
532,2.712058018,Highway ,Highway ,1,6.4,5-33 %,230524.9315
532,2.71865711,Highway ,Highway ,1,6.4,5-33 %,231085.8544
532,2.935506238,Highway ,Highway ,1,6.4,5-33 %,249518.0303
532,3.063720351,Highway ,Highway ,1,6.4,5-33 %,260416.2298
532,3.18547867,Highway ,Highway ,1,6.4,5-33 %,270765.687
532,3.214957451,Highway ,Highway ,1,6.4,5-33 %,273271.3834
532,3.550406037,Highway ,Highway ,1,6.4,5-33 %,301784.5131
532,3.616105468,Highway ,Highway ,1,6.4,5-33 %,307368.9648
532,4.079982461,Highway ,Highway ,1,6.4,5-33 %,346798.5092
532,4.215517871,Highway ,Highway ,1,6.4,5-33 %,358319.019
532,4.274614558,Highway ,Highway ,1,6.4,5-33 %,363342.2374
532,4.546918568,Highway ,Highway ,1,6.4,5-33 %,386488.0783
532,4.693792525,Highway ,Highway ,1,6.4,5-33 %,398972.3647
532,4.746063178,Highway ,Highway ,1,6.4,5-33 %,403415.3701
532,4.761106454,Highway ,Highway ,1,6.4,5-33 %,404694.0486
532,4.864792597,Highway ,Highway ,1,6.4,5-33 %,413507.3708
532,4.887276089,Highway ,Highway ,1,6.4,5-33 %,415418.4675
532,4.909325488,Highway ,Highway ,1,6.4,5-33 %,417292.6665
532,4.924902778,Highway ,Highway ,1,6.4,5-33 %,418616.7361
532,4.928066385,Highway ,Highway ,1,6.4,5-33 %,418885.6428
532,4.937946091,Highway ,Highway ,1,6.4,5-33 %,419725.4178
532,4.939632876,Highway ,Highway ,1,6.4,5-33 %,419868.7944
532,4.976540647,Highway ,Highway ,1,6.4,5-33 %,423005.955
532,4.986048906,Highway ,Highway ,1,6.4,5-33 %,423814.157
532,4.994962756,Highway ,Highway ,1,6.4,5-33 %,424571.8343
532,4.995083035,Highway ,Highway ,1,6.4,5-33 %,424582.058
532,4.995731054,Highway ,Highway ,1,6.4,5-33 %,424637.1396
532,0.049992661,Mainroad ,Highway ,1,4.65,5-33 %,4749.302796
532,2.506550476,Mainroad ,Highway ,1,4.65,5-33 %,238122.2952
532,2.539443108,Mainroad ,Highway ,1,4.65,5-33 %,241247.0953
532,4.382412309,Mainroad ,Highway ,1,4.65,5-33 %,416329.1693
532,4.630479556,Mainroad ,Highway ,1,4.65,5-33 %,439895.5578
532,4.748440692,Mainroad ,Highway ,1,4.65,5-33 %,451101.8657
532,4.896158992,Mainroad ,Highway ,1,4.65,5-33 %,465135.1043
532,4.942428219,Mainroad ,Highway ,1,4.65,5-33 %,469530.6808
532,5,Mainroad ,Highway ,1,4.65,5-33 %,475000
532,4.111252964,Highway ,Highway ,1,6.4,33-70 %,822250.5927
532,4.862318798,Mainroad ,Highway ,1,4.65,33-70 %,1458695.639
533,0.030448653,Highway ,Highway ,1,6.4,0-5 %,1826.919194
533,0.483745604,Highway ,Highway ,1,6.4,0-5 %,29024.73625
533,0.510747762,Highway ,Highway ,1,6.4,0-5 %,30644.86575
533,0.510747762,Highway ,Highway ,1,6.4,0-5 %,30644.86575
533,0.763957917,Highway ,Highway ,1,6.4,0-5 %,45837.475
533,0.849529678,Highway ,Highway ,1,6.4,0-5 %,50971.78067
533,1.06545435,Highway ,Highway ,1,6.4,0-5 %,63927.261
533,1.268512367,Highway ,Highway ,1,6.4,0-5 %,76110.74199
533,1.678237049,Highway ,Highway ,1,6.4,0-5 %,100694.2229
533,1.743980822,Highway ,Highway ,1,6.4,0-5 %,104638.8493
533,1.969395636,Highway ,Highway ,1,6.4,0-5 %,118163.7382
533,2.223216226,Highway ,Highway ,1,6.4,0-5 %,133392.9736
533,2.789075381,Highway ,Highway ,1,6.4,0-5 %,167344.5229
533,3.877404584,Highway ,Highway ,1,6.4,0-5 %,232644.275
533,3.907639411,Highway ,Highway ,1,6.4,0-5 %,234458.3647
533,3.938612039,Highway ,Highway ,1,6.4,0-5 %,236316.7224
533,3.987443408,Highway ,Highway ,1,6.4,0-5 %,239246.6045
533,4.05188137,Highway ,Highway ,1,6.4,0-5 %,243112.8822
533,4.363692514,Highway ,Highway ,1,6.4,0-5 %,261821.5508
533,4.439597044,Highway ,Highway ,1,6.4,0-5 %,266375.8227
533,4.592363839,Highway ,Highway ,1,6.4,0-5 %,275541.8303
533,4.645669467,Highway ,Highway ,1,6.4,0-5 %,278740.168
533,4.679835396,Highway ,Highway ,1,6.4,0-5 %,280790.1238
533,4.701157319,Highway ,Highway ,1,6.4,0-5 %,282069.4391
533,4.749445841,Highway ,Highway ,1,6.4,0-5 %,284966.7505
533,4.782557764,Highway ,Highway ,1,6.4,0-5 %,286953.4659
533,4.890691139,Highway ,Highway ,1,6.4,0-5 %,293441.4683
533,4.897801401,Highway ,Highway ,1,6.4,0-5 %,293868.0841
533,4.923337122,Highway ,Highway ,1,6.4,0-5 %,295400.2273
533,4.937305235,Highway ,Highway ,1,6.4,0-5 %,296238.3141
533,4.974695869,Highway ,Highway ,1,6.4,0-5 %,298481.7521
533,4.98363113,Highway ,Highway ,1,6.4,0-5 %,299017.8678
533,4.990924013,Highway ,Highway ,1,6.4,0-5 %,299455.4408
533,4.991887783,Highway ,Highway ,1,6.4,0-5 %,299513.267
533,4.993285685,Highway ,Highway ,1,6.4,0-5 %,299597.1411
533,0.044825476,Highway ,Highway ,1,6.4,5-33 %,3810.165499
533,0.048559228,Highway ,Highway ,1,6.4,5-33 %,4127.534338
533,0.113946002,Highway ,Highway ,1,6.4,5-33 %,9685.410176
533,0.12963198,Highway ,Highway ,1,6.4,5-33 %,11018.71831
533,0.13535848,Highway ,Highway ,1,6.4,5-33 %,11505.47081
533,0.43528474,Highway ,Highway ,1,6.4,5-33 %,36999.20293
533,0.491905706,Highway ,Highway ,1,6.4,5-33 %,41811.98501
533,0.537747028,Highway ,Highway ,1,6.4,5-33 %,45708.4974
533,0.57752554,Highway ,Highway ,1,6.4,5-33 %,49089.67092
533,0.657620809,Highway ,Highway ,1,6.4,5-33 %,55897.76879
533,0.688213769,Highway ,Highway ,1,6.4,5-33 %,58498.1704
533,0.695303418,Highway ,Highway ,1,6.4,5-33 %,59100.79057
533,0.738997575,Highway ,Highway ,1,6.4,5-33 %,62814.79388
533,0.872757643,Highway ,Highway ,1,6.4,5-33 %,74184.39966
533,0.873386059,Highway ,Highway ,1,6.4,5-33 %,74237.815
533,1.177657208,Highway ,Highway ,1,6.4,5-33 %,100100.8627
533,1.499880901,Highway ,Highway ,1,6.4,5-33 %,127489.8766
533,1.64818463,Highway ,Highway ,1,6.4,5-33 %,140095.6936
533,1.816909068,Highway ,Highway ,1,6.4,5-33 %,154437.2708
533,2.141074373,Highway ,Highway ,1,6.4,5-33 %,181991.3217
533,2.708057888,Highway ,Highway ,1,6.4,5-33 %,230184.9205
533,2.724057916,Highway ,Highway ,1,6.4,5-33 %,231544.9228
533,2.743994652,Highway ,Highway ,1,6.4,5-33 %,233239.5454
533,3.822036165,Highway ,Highway ,1,6.4,5-33 %,324873.074
533,3.973465772,Highway ,Highway ,1,6.4,5-33 %,337744.5906
533,4.018990461,Highway ,Highway ,1,6.4,5-33 %,341614.1892
533,4.344311082,Highway ,Highway ,1,6.4,5-33 %,369266.442
533,4.42592312,Highway ,Highway ,1,6.4,5-33 %,376203.4652
533,4.431792589,Highway ,Highway ,1,6.4,5-33 %,376702.37
533,4.448144345,Highway ,Highway ,1,6.4,5-33 %,378092.2693
533,4.456245645,Highway ,Highway ,1,6.4,5-33 %,378780.8798
533,4.530192199,Highway ,Highway ,1,6.4,5-33 %,385066.3369
533,4.563848289,Highway ,Highway ,1,6.4,5-33 %,387927.1045
533,4.610671969,Highway ,Highway ,1,6.4,5-33 %,391907.1174
533,4.629899352,Highway ,Highway ,1,6.4,5-33 %,393541.4449
533,4.642567621,Highway ,Highway ,1,6.4,5-33 %,394618.2478
533,4.681725572,Highway ,Highway ,1,6.4,5-33 %,397946.6736
533,4.736262335,Highway ,Highway ,1,6.4,5-33 %,402582.2985
533,4.740425631,Highway ,Highway ,1,6.4,5-33 %,402936.1786
533,4.792046093,Highway ,Highway ,1,6.4,5-33 %,407323.9179
533,4.832971926,Highway ,Highway ,1,6.4,5-33 %,410802.6137
533,4.88849406,Highway ,Highway ,1,6.4,5-33 %,415521.9951
533,4.91340058,Highway ,Highway ,1,6.4,5-33 %,417639.0493
533,4.923813575,Highway ,Highway ,1,6.4,5-33 %,418524.1539
533,4.929180838,Highway ,Highway ,1,6.4,5-33 %,418980.3712
533,4.94617188,Highway ,Highway ,1,6.4,5-33 %,420424.6098
533,4.948920814,Highway ,Highway ,1,6.4,5-33 %,420658.2692
533,4.976710825,Highway ,Highway ,1,6.4,5-33 %,423020.4201
533,4.979500247,Highway ,Highway ,1,6.4,5-33 %,423257.521
533,4.986561916,Highway ,Highway ,1,6.4,5-33 %,423857.7628
533,4.990518818,Highway ,Highway ,1,6.4,5-33 %,424194.0996
533,4.999632267,Highway ,Highway ,1,6.4,5-33 %,424968.7427
533,0.618070524,Highway ,Highway ,1,6.4,33-70 %,123614.1047
534,0.143579612,Highway ,Highway ,1,6.4,0-5 %,8614.776722
534,0.466818954,Highway ,Highway ,1,6.4,0-5 %,28009.13724
534,0.466818954,Highway ,Highway ,1,6.4,0-5 %,28009.13724
534,0.619725338,Highway ,Highway ,1,6.4,0-5 %,37183.52028
534,0.619725338,Highway ,Highway ,1,6.4,0-5 %,37183.52028
534,0.667377984,Highway ,Highway ,1,6.4,0-5 %,40042.67905
534,0.871030078,Highway ,Highway ,1,6.4,0-5 %,52261.80467
534,0.967612845,Highway ,Highway ,1,6.4,0-5 %,58056.77068
534,1.205903345,Highway ,Highway ,1,6.4,0-5 %,72354.2007
534,1.207900748,Highway ,Highway ,1,6.4,0-5 %,72474.04489
534,1.64088654,Highway ,Highway ,1,6.4,0-5 %,98453.19243
